dataset_name,group,seed,metrics_path,expected_run_dir,status,command,history_run_dir,output_validation,validated_run_dir,validated_metrics,validated_val_metrics,validated_config,validated_predictions,validated_best_summary
FD003,G2,7,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_7/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_7,done,"['/Users/sagawithme/.conda/envs/dl/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G2_run.py', '--seed', '7', '--dataset', 'FD003', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/history/seed_7__20260327_233309_193311,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_7,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_7/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_7/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_7/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_7/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_7/best_summary.json
FD003,G2,21,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_21/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_21,done,"['/Users/sagawithme/.conda/envs/dl/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G2_run.py', '--seed', '21', '--dataset', 'FD003', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/history/seed_21__20260327_233459_756959,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_21,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_21/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_21/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_21/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_21/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_21/best_summary.json
FD003,G2,42,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_42/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_42,done,"['/Users/sagawithme/.conda/envs/dl/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G2_run.py', '--seed', '42', '--dataset', 'FD003', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/history/seed_42__20260327_233729_323604,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_42,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_42/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_42/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_42/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_42/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_42/best_summary.json
FD003,G2,87,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_87/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_87,done,"['/Users/sagawithme/.conda/envs/dl/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G2_run.py', '--seed', '87', '--dataset', 'FD003', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/history/seed_87__20260327_233943_093814,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_87,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_87/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_87/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_87/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_87/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_87/best_summary.json
FD003,G2,123,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_123/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_123,done,"['/Users/sagawithme/.conda/envs/dl/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G2_run.py', '--seed', '123', '--dataset', 'FD003', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/history/seed_123__20260327_234141_540333,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_123,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_123/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_123/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_123/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_123/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G2_CNN_BiLSTM_MSE_MCD/seed_123/best_summary.json
FD003,G3,7,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04,done,"['/Users/sagawithme/.conda/envs/dl/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G3_run.py', '--seed', '7', '--dataset', 'FD003', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx', '--linex-a', '0.04']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/history/seed_7_a_0.04__20260327_234328_332024,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_7_a_0.04/best_summary.json
FD003,G3,21,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04,done,"['/Users/sagawithme/.conda/envs/dl/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G3_run.py', '--seed', '21', '--dataset', 'FD003', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx', '--linex-a', '0.04']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/history/seed_21_a_0.04__20260327_234514_931609,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_21_a_0.04/best_summary.json
FD003,G3,42,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04,done,"['/Users/sagawithme/.conda/envs/dl/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G3_run.py', '--seed', '42', '--dataset', 'FD003', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx', '--linex-a', '0.04']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/history/seed_42_a_0.04__20260327_234658_441078,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_42_a_0.04/best_summary.json
FD003,G3,87,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04,done,"['/Users/sagawithme/.conda/envs/dl/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G3_run.py', '--seed', '87', '--dataset', 'FD003', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx', '--linex-a', '0.04']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/history/seed_87_a_0.04__20260327_234843_718389,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_87_a_0.04/best_summary.json
FD003,G3,123,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04,done,"['/Users/sagawithme/.conda/envs/dl/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G3_run.py', '--seed', '123', '--dataset', 'FD003', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx', '--linex-a', '0.04']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/history/seed_123_a_0.04__20260327_235026_903356,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G3_CNN_BiLSTM_LinEx/seed_123_a_0.04/best_summary.json
FD003,G4,7,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_7_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_7_a_0.04,done,"['/Users/sagawithme/.conda/envs/dl/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G4_run.py', '--seed', '7', '--dataset', 'FD003', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD', '--linex-a', '0.04', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/history/seed_7_a_0.04__20260327_235232_578100,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_7_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_7_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_7_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_7_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_7_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_7_a_0.04/best_summary.json
FD003,G4,21,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_21_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_21_a_0.04,done,"['/Users/sagawithme/.conda/envs/dl/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G4_run.py', '--seed', '21', '--dataset', 'FD003', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD', '--linex-a', '0.04', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/history/seed_21_a_0.04__20260327_235524_601417,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_21_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_21_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_21_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_21_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_21_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_21_a_0.04/best_summary.json
FD003,G4,42,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_42_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_42_a_0.04,done,"['/Users/sagawithme/.conda/envs/dl/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G4_run.py', '--seed', '42', '--dataset', 'FD003', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD', '--linex-a', '0.04', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/history/seed_42_a_0.04__20260327_235941_959352,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_42_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_42_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_42_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_42_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_42_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_42_a_0.04/best_summary.json
FD003,G4,87,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_87_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_87_a_0.04,done,"['/Users/sagawithme/.conda/envs/dl/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G4_run.py', '--seed', '87', '--dataset', 'FD003', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD', '--linex-a', '0.04', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/history/seed_87_a_0.04__20260328_000351_093921,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_87_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_87_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_87_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_87_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_87_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_87_a_0.04/best_summary.json
FD003,G4,123,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_123_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_123_a_0.04,done,"['/Users/sagawithme/.conda/envs/dl/bin/python', '/Users/sagawithme/Documents/Github/CS6516_project/src_v2/experiments_v2/G4_run.py', '--seed', '123', '--dataset', 'FD003', '--output-root', '/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD', '--linex-a', '0.04', '--mc-samples-val', '10', '--mc-samples-test', '20']",/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/history/seed_123_a_0.04__20260328_000730_482911,ok,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_123_a_0.04,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_123_a_0.04/test_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_123_a_0.04/val_metrics.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_123_a_0.04/config.json,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_123_a_0.04/predictions.csv,/Users/sagawithme/Documents/Github/CS6516_project/outputs_v2/round7_multidataset/FD003/G4_CNN_BiLSTM_LinEx_MCD/seed_123_a_0.04/best_summary.json
